日期,縣市,801 KW以上售電量(度),801 KW以上抄表戶數,801 KW以上用電佔比(%),小於等於800 KW售電量(度),小於等於800 KW抄表戶數,小於等於800 KW用電佔比(%),表燈營業用電售電量(度),表燈營業用電抄表戶數,表燈營業用電用電佔比(%),合計
2016年05月,台北市,21360700,21,0.0027,15996472,1658,0.0095,340215,46,0.0895,37697387
2016年05月,桃園市,1370370970,727,0.1743,274009154,7069,0.1632,385516,45,0.1015,1644765640
2016年05月,台中市,1016021290,373,0.1293,239464036,10946,0.1427,480610,44,0.1265,1255965936
2016年05月,台南市,1441069821,420,0.1833,210402570,11119,0.1253,283553,31,0.0746,1651755944
2016年05月,高雄市,1261880170,503,0.1605,169421711,6326,0.1009,626951,63,0.165,1431928832
2016年05月,宜蘭縣,106941500,61,0.0136,29367816,1399,0.0175,15450,4,0.0041,136324766
2016年05月,新竹縣,567244862,209,0.0722,57519604,1518,0.0343,28533,4,0.0075,624792999
2016年05月,苗栗縣,410192992,140,0.0522,45110231,1349,0.0269,80139,12,0.0211,455383362
2016年05月,彰化縣,317583591,260,0.0404,182853606,16023,0.1089,201118,20,0.0529,500638315
2016年05月,南投縣,70246900,85,0.0089,30399803,1121,0.0181,32162,6,0.0085,100678865
2016年05月,雲林縣,200606768,84,0.0255,42155325,2526,0.0251,202233,17,0.0532,242964326
2016年05月,嘉義縣,39513767,53,0.005,40023497,2123,0.0238,55647,8,0.0146,79592911
2016年05月,屏東縣,59623098,109,0.0076,39322925,1858,0.0234,140551,14,0.037,99086574
2016年05月,台東縣,8288226,3,0.0011,2360845,378,0.0014,40960,9,0.0108,10690031
2016年05月,花蓮縣,74393700,19,0.0095,12196777,603,0.0073,21284,8,0.0056,86611761
2016年05月,基隆市,9526500,13,0.0012,8265684,379,0.0049,44147,7,0.0116,17836331
2016年05月,新竹市,658528906,120,0.0838,30005223,1682,0.0179,58138,7,0.0153,688592267
2016年05月,嘉義市,2024840,4,0.0003,5572614,650,0.0033,120825,9,0.0318,7718279
2016年05月,澎湖縣,1280800,1,0.0002,2606114,278,0.0016,983,1,0.0003,3887897
2016年05月,金門縣,1659200,2,0.0002,1526460,183,0.0009,9642,3,0.0025,3195302
2016年05月,連江縣,0,0,0,466338,59,0.0003,2261,1,0.0006,468599
2016年05月,合計,7860031150,3415,1,1678625306,83768,1,3799748,437,1,9542456204
2016年04月,新北市,214159684,207,0.0289,209986227,14530,0.1363,522369,85,0.1764,424668280
2016年04月,台北市,19301500,21,0.0026,13825117,1660,0.009,229227,43,0.0774,33355844
2016年04月,桃園市,1279737031,721,0.173,260473129,7079,0.169,292652,45,0.0988,1540502812
2016年04月,台中市,938742738,377,0.1269,213419592,10936,0.1385,391775,44,0.1323,1152554105
2016年04月,台南市,1371554256,422,0.1854,186852491,11117,0.1213,244443,35,0.0825,1558651190
2016年04月,高雄市,1202203925,500,0.1625,165069010,6335,0.1071,436012,60,0.1472,1367708947
2016年04月,宜蘭縣,100873420,61,0.0136,26544982,1399,0.0172,11464,4,0.0039,127429866
2016年04月,新竹縣,521294288,208,0.0705,50562151,1522,0.0328,24793,5,0.0084,571881232
2016年04月,苗栗縣,403498384,138,0.0545,41500770,1352,0.0269,53506,8,0.0181,445052660
2016年04月,彰化縣,299341480,259,0.0405,166937606,16029,0.1083,157914,16,0.0533,466437000
2016年04月,南投縣,65787620,84,0.0089,28038819,1124,0.0182,27042,7,0.0091,93853481
2016年04月,雲林縣,186259356,84,0.0252,37997031,2522,0.0247,164655,16,0.0556,224421042
2016年04月,嘉義縣,36188032,51,0.0049,47654464,2126,0.0309,32383,9,0.0109,83874879
2016年04月,屏東縣,53974079,107,0.0073,35702077,1858,0.0232,128863,14,0.0435,89805019
2016年04月,台東縣,8134800,3,0.0011,2049205,377,0.0013,26182,6,0.0088,10210187
2016年04月,花蓮縣,70989560,17,0.0096,11479418,604,0.0074,21382,9,0.0072,82490360
2016年04月,基隆市,8825600,13,0.0012,7967850,383,0.0052,33639,6,0.0114,16827089
2016年04月,新竹市,613811004,121,0.083,26366988,1686,0.0171,53280,8,0.018,640231272
2016年04月,嘉義市,1860640,4,0.0003,4630501,649,0.003,97558,9,0.0329,6588699
2016年04月,澎湖縣,1216400,1,0.0002,2148243,278,0.0014,0,0,0,3364643
2016年04月,金門縣,695600,2,0.0001,1398340,183,0.0009,6794,3,0.0023,2100734
2016年04月,連江縣,0,0,0,360929,59,0.0002,5298,2,0.0018,366227
2016年04月,合計,7398449397,3401,1,1540964940,83808,1,2961231,434,1,8942375568
2016年03月,新北市,221895392,207,0.0301,200461041,14523,0.133,498148,80,0.1723,422854581
2016年03月,台北市,19862200,21,0.0027,12847974,1663,0.0085,229858,45,0.0795,32940032
2016年03月,桃園市,1280947881,718,0.1737,252041789,7088,0.1672,285633,47,0.0988,1533275303
2016年03月,台中市,946394997,380,0.1283,212263634,10953,0.1408,400160,48,0.1384,1159058791
2016年03月,台南市,1361608479,422,0.1847,186184872,11121,0.1235,217388,31,0.0752,1548010739
2016年03月,高雄市,1184858182,498,0.1607,166891502,6346,0.1107,479430,62,0.1658,1352229114
2016年03月,宜蘭縣,106590660,60,0.0145,26853456,1398,0.0178,10082,4,0.0035,133454198
2016年03月,新竹縣,513101194,207,0.0696,50616814,1523,0.0336,20206,4,0.007,563738214
2016年03月,苗栗縣,390455783,140,0.053,39718555,1345,0.0264,65743,13,0.0227,430240081
2016年03月,彰化縣,294342082,258,0.0399,165228964,16037,0.1096,147169,19,0.0509,459718215
2016年03月,南投縣,64229076,85,0.0087,28632917,1121,0.019,24771,6,0.0086,92886764
2016年03月,雲林縣,187213840,83,0.0254,38228838,2522,0.0254,133183,16,0.0461,225575861
2016年03月,嘉義縣,36580720,52,0.005,36126502,2124,0.024,33373,8,0.0115,72740595
2016年03月,屏東縣,54402714,105,0.0074,35224803,1859,0.0234,102803,14,0.0356,89730320
2016年03月,台東縣,8051900,3,0.0011,2044990,375,0.0014,32990,8,0.0114,10129880
2016年03月,花蓮縣,72894940,16,0.0099,11890875,603,0.0079,18510,8,0.0064,84804325
2016年03月,基隆市,8761000,12,0.0012,8221169,382,0.0055,35358,7,0.0122,17017527
2016年03月,新竹市,617606168,121,0.0838,25490612,1687,0.0169,52821,7,0.0183,643149601
2016年03月,嘉義市,2123120,4,0.0003,4386557,650,0.0029,92681,9,0.0321,6602358
2016年03月,澎湖縣,1284400,1,0.0002,2100500,278,0.0014,834,1,0.0003,3385734
2016年03月,金門縣,698400,2,0.0001,1294504,183,0.0009,8065,3,0.0028,2000969
2016年03月,連江縣,0,0,0,453145,59,0.0003,2153,1,0.0007,455298
2016年03月,合計,7373903128,3395,1,1507204013,83840,1,2891359,441,1,8883998500
2016年02月,新北市,172909142,209,0.0279,166579676,14521,0.1416,462518,85,0.1791,339951336
2016年02月,台北市,17193300,20,0.0028,11437742,1667,0.0097,210598,43,0.0815,28841640
2016年02月,桃園市,1053620078,723,0.1701,189631653,7086,0.1612,263160,46,0.1019,1243514891
2016年02月,台中市,788431107,379,0.1273,159882376,10956,0.1359,356177,45,0.1379,948669660
2016年02月,台南市,1117230620,422,0.1804,144486526,11116,0.1228,219170,35,0.0849,1261936316
2016年02月,高雄市,1027457123,497,0.1659,118701141,6349,0.1009,372768,59,0.1443,1146531032
2016年02月,宜蘭縣,84820196,60,0.0137,20962138,1396,0.0178,10596,4,0.0041,105792930
2016年02月,新竹縣,449494627,206,0.0726,46614909,1524,0.0396,17131,4,0.0066,496126667
2016年02月,苗栗縣,341236022,141,0.0551,30549736,1347,0.026,47183,9,0.0183,371832941
2016年02月,彰化縣,221766014,259,0.0358,132663936,16035,0.1128,136972,17,0.053,354566922
2016年02月,南投縣,48720300,85,0.0079,21314051,1122,0.0181,28219,6,0.0109,70062570
2016年02月,雲林縣,160035586,83,0.0258,30625243,2522,0.026,106079,16,0.0411,190766908
2016年02月,嘉義縣,27098672,53,0.0044,27854211,2125,0.0237,27852,9,0.0108,54980735
2016年02月,屏東縣,39835537,103,0.0064,28583273,1858,0.0243,89186,13,0.0345,68507996
2016年02月,台東縣,6189100,3,0.001,1782046,375,0.0015,24102,6,0.0093,7995248
2016年02月,花蓮縣,66402000,15,0.0107,10206894,599,0.0087,36929,9,0.0143,76645823
2016年02月,基隆市,7647200,13,0.0012,6121334,384,0.0052,28694,6,0.0111,13797228
2016年02月,新竹市,560502232,123,0.0905,20926099,1689,0.0178,37640,8,0.0146,581465971
2016年02月,嘉義市,1247080,4,0.0002,3876565,650,0.0033,87773,9,0.034,5211418
2016年02月,澎湖縣,1213600,1,0.0002,1802480,278,0.0015,0,0,0,3016080
2016年02月,金門縣,494000,2,0.0001,1150246,185,0.001,14736,3,0.0057,1658982
2016年02月,連江縣,0,0,0,438385,59,0.0004,5259,2,0.002,443644
2016年02月,合計,6193543536,3401,1,1176190660,83843,1,2582742,434,1,7372316938
2016年01月,新北市,195844307,211,0.0275,207110241,14525,0.1408,517960,80,0.1662,403472508
2016年01月,台北市,19213500,20,0.0027,13665705,1679,0.0093,251835,46,0.0808,33131040
2016年01月,桃園市,1238859758,722,0.1737,244162218,7097,0.166,342439,46,0.1099,1483364415
2016年01月,台中市,909221647,380,0.1275,206205737,10963,0.1402,452362,47,0.1451,1115879746
2016年01月,台南市,1306985069,423,0.1832,180627610,11127,0.1228,223450,31,0.0717,1487836129
2016年01月,高雄市,1156622212,500,0.1622,145390957,6347,0.0988,498247,63,0.1599,1302511416
2016年01月,宜蘭縣,108927440,60,0.0153,26425513,1398,0.018,11353,4,0.0036,135364306
2016年01月,新竹縣,504204398,207,0.0707,49267959,1532,0.0335,16000,3,0.0051,553488357
2016年01月,苗栗縣,389739779,141,0.0546,40373658,1343,0.0274,56871,12,0.0182,430170308
2016年01月,彰化縣,275791369,261,0.0387,164926634,16035,0.1121,172261,20,0.0553,440890264
2016年01月,南投縣,60385270,84,0.0085,27149653,1119,0.0185,16278,4,0.0052,87551201
2016年01月,雲林縣,183829190,82,0.0258,38280871,2510,0.026,151848,16,0.0487,222261909
2016年01月,嘉義縣,33715104,53,0.0047,37060928,2127,0.0252,42046,8,0.0135,70818078
2016年01月,屏東縣,50573283,106,0.0071,35041518,1854,0.0238,102688,13,0.0329,85717489
2016年01月,台東縣,8106800,3,0.0011,2141440,373,0.0015,25123,7,0.0081,10273363
2016年01月,花蓮縣,72469300,16,0.0102,12642796,598,0.0086,33559,7,0.0108,85145655
2016年01月,基隆市,9346020,14,0.0013,7880056,387,0.0054,40086,7,0.0129,17266162
2016年01月,新竹市,604745290,125,0.0848,24159362,1692,0.0164,56347,7,0.0181,628960999
2016年01月,嘉義市,1890760,4,0.0003,4554605,651,0.0031,101902,9,0.0327,6547267
2016年01月,澎湖縣,1294800,1,0.0002,2121569,278,0.0014,1376,1,0.0004,3417745
2016年01月,金門縣,624800,2,0.0001,1389953,184,0.0009,417,2,0.0001,2015170
