日期,縣市,801 KW以上售電量(度),801 KW以上抄表戶數,801 KW以上用電佔比(%),小於等於800 KW售電量(度),小於等於800 KW抄表戶數,小於等於800 KW用電佔比(%),表燈營業用電售電量(度),表燈營業用電抄表戶數,表燈營業用電用電佔比(%),合計
2020年09月,連江縣,0,0,0,2584764,185,0.0016,1567658,659,0.0009,4152422
2020年09月,合計,1255486242,1507,1,1569608871,81595,1,1742736635,664480,1,4567831748
2020年08月,新北市,121500619,147,0.0938,194957511,10284,0.1317,259795151,93518,0.1697,576253281
2020年08月,台北市,397373517,448,0.3067,269626442,13335,0.1822,235405592,86976,0.1537,902405551
2020年08月,桃園市,144659946,163,0.1116,120686815,5048,0.0816,159615839,54783,0.1042,424962600
2020年08月,台中市,123089722,175,0.095,184707432,9900,0.1248,208472421,84820,0.1361,516269575
2020年08月,台南市,63134400,75,0.0487,115063284,7367,0.0778,110090553,47616,0.0719,288288237
2020年08月,高雄市,161477646,179,0.1246,179878752,10247,0.1216,157112201,70621,0.1026,498468599
2020年08月,宜蘭縣,16168153,22,0.0125,32925351,1428,0.0222,31631783,13561,0.0207,80725287
2020年08月,新竹縣,21215780,25,0.0164,33559034,1760,0.0227,41025326,15271,0.0268,95800140
2020年08月,苗栗縣,13866736,17,0.0107,25942629,1213,0.0175,29791610,13749,0.0195,69600975
2020年08月,彰化縣,66284133,24,0.0512,59622831,5227,0.0403,66307330,32427,0.0433,192214294
2020年08月,南投縣,9109632,19,0.007,26697053,1476,0.018,27102964,14228,0.0177,62909649
2020年08月,雲林縣,12770992,21,0.0099,34984139,2313,0.0236,30295624,17056,0.0198,78050755
2020年08月,嘉義縣,13829048,12,0.0107,16056611,1234,0.0109,19456192,11300,0.0127,49341851
2020年08月,屏東縣,19595373,36,0.0151,44392037,3259,0.03,38824091,19763,0.0254,102811501
2020年08月,台東縣,7002000,10,0.0054,18743563,803,0.0127,14604702,8250,0.0095,40350265
2020年08月,花蓮縣,21423998,26,0.0165,25854932,1146,0.0175,25187522,11377,0.0164,72466452
2020年08月,基隆市,10712340,19,0.0083,21892886,1142,0.0148,18899341,7557,0.0123,51504567
2020年08月,新竹市,54267200,54,0.0419,33290781,1901,0.0225,30043768,10707,0.0196,117601749
2020年08月,嘉義市,11242280,16,0.0087,22251102,1220,0.015,17033674,8615,0.0111,50527056
2020年08月,澎湖縣,4066400,6,0.0031,10403846,461,0.007,5607658,2600,0.0037,20077904
2020年08月,金門縣,2922568,6,0.0023,5714788,497,0.0039,3495219,2250,0.0023,12132575
2020年08月,連江縣,0,0,0,2551671,183,0.0017,1480950,763,0.001,4032621
2020年08月,合計,1295712483,1500,1,1479803490,81444,1,1531279511,627808,1,4306795484
2020年07月,新北市,123272722,147,0.0927,210814036,10281,0.1315,301664700,105000,0.1817,635751458
2020年07月,台北市,405656667,446,0.305,291643938,13356,0.1819,272010785,94264,0.1639,969311390
2020年07月,桃園市,149194573,162,0.1122,130383659,5049,0.0813,154474542,52294,0.0931,434052774
2020年07月,台中市,126903145,174,0.0954,199397121,9872,0.1243,231805473,90763,0.1396,558105739
2020年07月,台南市,66181318,75,0.0498,126380859,7332,0.0788,111349124,48488,0.0671,303911301
2020年07月,高雄市,167565095,179,0.126,197980088,10274,0.1234,170940627,74168,0.103,536485810
2020年07月,宜蘭縣,16416328,22,0.0123,34588432,1430,0.0216,36114337,16186,0.0218,87119097
2020年07月,新竹縣,21851280,24,0.0164,36747855,1754,0.0229,35685589,12771,0.0215,94284724
2020年07月,苗栗縣,13421592,17,0.0101,28013133,1213,0.0175,32436502,15150,0.0195,73871227
2020年07月,彰化縣,67009968,24,0.0504,64723825,5221,0.0404,61169726,29091,0.0368,192903519
2020年07月,南投縣,9333892,19,0.007,28068327,1470,0.0175,24431259,12627,0.0147,61833478
2020年07月,雲林縣,13277176,21,0.01,37734296,2313,0.0235,36243082,20909,0.0218,87254554
2020年07月,嘉義縣,14830336,12,0.0112,17180288,1228,0.0107,21564675,12407,0.013,53575299
2020年07月,屏東縣,20816587,35,0.0157,49976422,3259,0.0312,42794896,21467,0.0258,113587905
2020年07月,台東縣,6774600,9,0.0051,20639975,804,0.0129,13660476,7051,0.0082,41075051
2020年07月,花蓮縣,22090393,26,0.0166,27637431,1143,0.0172,26200068,11620,0.0158,75927892
2020年07月,基隆市,10759756,19,0.0081,23241932,1144,0.0145,19972019,7734,0.012,53973707
2020年07月,新竹市,55851539,54,0.042,35455963,1899,0.0221,33183816,11661,0.02,124491318
2020年07月,嘉義市,11683400,16,0.0088,23904700,1221,0.0149,20402654,9621,0.0123,55990754
2020年07月,澎湖縣,3953400,6,0.003,10738837,461,0.0067,7885883,4166,0.0048,22578120
2020年07月,金門縣,3011928,6,0.0023,5815776,496,0.0036,4742941,2791,0.0029,13570645
2020年07月,連江縣,0,0,0,2665970,182,0.0017,1358048,646,0.0008,4024018
2020年07月,合計,1329855695,1493,1,1603732863,81402,1,1660091222,660875,1,4593679780
2020年06月,新北市,117269340,145,0.092,187406730,10278,0.1322,219712823,93036,0.1656,524388893
2020年06月,台北市,382037909,444,0.2996,258589658,13366,0.1824,195627399,86883,0.1475,836254965
2020年06月,桃園市,140406426,160,0.1101,112459185,5050,0.0793,133590616,54307,0.1007,386456227
2020年06月,台中市,121643759,172,0.0954,176547526,9879,0.1245,186313712,84438,0.1405,484504996
2020年06月,台南市,68046883,75,0.0534,112434915,7371,0.0793,99934546,47593,0.0753,280416344
2020年06月,高雄市,164718354,178,0.1292,178240212,10254,0.1257,147272485,70394,0.111,490231051
2020年06月,宜蘭縣,15674204,22,0.0123,29491692,1430,0.0208,24803741,13486,0.0187,69969637
2020年06月,新竹縣,20408236,23,0.016,31500462,1751,0.0222,34951446,15230,0.0263,86860144
2020年06月,苗栗縣,13042352,17,0.0102,24270313,1211,0.0171,25498515,13674,0.0192,62811180
2020年06月,彰化縣,65292695,24,0.0512,58232987,5219,0.0411,59448445,32300,0.0448,182974127
2020年06月,南投縣,9026045,19,0.0071,24829439,1462,0.0175,24935014,14153,0.0188,58790499
2020年06月,雲林縣,13007424,21,0.0102,33647390,2308,0.0237,25065325,16958,0.0189,71720139
2020年06月,嘉義縣,14644000,12,0.0115,14999857,1224,0.0106,17266049,11055,0.013,46909906
2020年06月,屏東縣,21150540,35,0.0166,44420480,3261,0.0313,35982219,19672,0.0271,101553239
2020年06月,台東縣,5975200,8,0.0047,17609658,806,0.0124,11339425,8129,0.0085,34924283
2020年06月,花蓮縣,21282850,26,0.0167,23669343,1142,0.0167,20454635,11346,0.0154,65406828
2020年06月,基隆市,10356240,19,0.0081,20757555,1147,0.0146,15798799,7534,0.0119,46912594
2020年06月,新竹市,53459426,54,0.0419,30857554,1895,0.0218,26059514,10656,0.0196,110376494
2020年06月,嘉義市,11096400,16,0.0087,21598353,1222,0.0152,14954458,8595,0.0113,47649211
2020年06月,澎湖縣,3691400,6,0.0029,9049698,460,0.0064,3689862,2565,0.0028,16430960
2020年06月,金門縣,2963432,6,0.0023,4961963,498,0.0035,2762803,2242,0.0021,10688198
2020年06月,連江縣,0,0,0,2176482,181,0.0015,1050446,757,0.0008,3226928
2020年06月,合計,1275193115,1482,1,1417751452,81415,1,1326512276,625003,1,4019456843
2020年05月,新北市,109128024,145,0.0911,158378631,10265,0.1272,218554110,104607,0.1749,486060765
2020年05月,台北市,353375706,442,0.295,225257464,13370,0.181,190886437,93951,0.1527,769519607
2020年05月,桃園市,128251056,160,0.1071,97450448,5049,0.0783,115242878,51991,0.0922,340944382
2020年05月,台中市,117053172,172,0.0977,157517414,9864,0.1265,176620762,90399,0.1413,451191348
2020年05月,台南市,64921185,75,0.0542,100576219,7236,0.0808,87411112,48237,0.0699,252908516
2020年05月,高雄市,158320770,177,0.1322,163371647,10156,0.1312,139090304,73849,0.1113,460782721
2020年05月,宜蘭縣,13888203,22,0.0116,24912716,1418,0.02,26716025,16068,0.0214,65516944
2020年05月,新竹縣,18462840,23,0.0154,27686030,1753,0.0222,27039846,12721,0.0216,73188716
2020年05月,苗栗縣,12115292,17,0.0101,21669783,1208,0.0174,24970663,15088,0.02,58755738
2020年05月,彰化縣,65709052,24,0.0548,50470329,5216,0.0405,48436223,28916,0.0388,164615604
2020年05月,南投縣,8611973,19,0.0072,21899405,1460,0.0176,19872456,12566,0.0159,50383834
2020年05月,雲林縣,12597612,21,0.0105,29852066,2302,0.024,28648226,20785,0.0229,71097904
2020年05月,嘉義縣,14394724,12,0.012,13571753,1162,0.0109,17637629,12155,0.0141,45604106
2020年05月,屏東縣,19981040,35,0.0167,40694069,3251,0.0327,34321321,21351,0.0275,94996430
2020年05月,台東縣,5250200,8,0.0044,14860453,805,0.0119,10120875,6911,0.0081,30231528
2020年05月,花蓮縣,18990903,26,0.0159,20083135,1142,0.0161,20452148,11600,0.0164,59526186
2020年05月,基隆市,9177280,19,0.0077,17873421,1152,0.0144,14495530,7712,0.0116,41546231
2020年05月,新竹市,51052187,54,0.0426,26222112,1895,0.0211,23797953,11603,0.019,101072252
2020年05月,嘉義市,10725200,16,0.009,18768958,1225,0.0151,15401728,9599,0.0123,44895886
2020年05月,澎湖縣,3277200,6,0.0027,7814285,461,0.0063,5521109,4140,0.0044,16612594
2020年05月,金門縣,2712032,7,0.0023,4034536,496,0.0032,3502195,2784,0.0028,10248763
2020年05月,連江縣,0,0,0,1830473,181,0.0015,942185,648,0.0008,2772658
2020年05月,合計,1197995651,1480,1,1244795347,81067,1,1249681715,657681,1,3692472713
2020年04月,新北市,87914952,145,0.0898,139673669,10267,0.1269,183337953,92707,0.1615,410926574
2020年04月,台北市,288614760,446,0.2949,194918247,13380,0.177,160009159,86668,0.1409,643542166
2020年04月,桃園市,103688348,161,0.106,84857498,5033,0.0771,116639440,54094,0.1027,305185286
2020年04月,台中市,93764585,175,0.0958,141396554,9841,0.1284,157384883,84091,0.1386,392546022
2020年04月,台南市,51478913,74,0.0526,88882535,7225,0.0807,85386407,47241,0.0752,225747855
2020年04月,高雄市,133267197,178,0.1362,147193699,10164,0.1337,128946670,70099,0.1136,409407566
2020年04月,宜蘭縣,10987186,22,0.0112,22015364,1413,0.02,22455335,13434,0.0198,55457885
2020年04月,新竹縣,14488220,23,0.0148,24429626,1750,0.0222,29539301,15179,0.026,68457147
2020年04月,苗栗縣,9393356,16,0.0096,18845519,1204,0.0171,22622910,13626,0.0199,50861785
2020年04月,彰化縣,58887453,26,0.0602,46556233,5217,0.0423,51172909,32146,0.0451,156616595
2020年04月,南投縣,7223400,19,0.0074,19723274,1460,0.0179,21986909,14088,0.0194,48933583
2020年04月,雲林縣,10321324,22,0.0105,27386302,2294,0.0249,24333243,16832,0.0214,62040869
2020年04月,嘉義縣,10639592,12,0.0109,12018400,1162,0.0109,16132159,10927,0.0142,38790151
2020年04月,屏東縣,15953384,35,0.0163,36854275,3249,0.0335,31603704,19546,0.0278,84411363
2020年04月,台東縣,4064400,8,0.0042,12766415,804,0.0116,10015564,8051,0.0088,26846379
2020年04月,花蓮縣,15427433,26,0.0158,17665158,1137,0.016,19310891,11357,0.017,52403482
2020年04月,基隆市,7466760,19,0.0076,15464541,1154,0.014,13515468,7540,0.0119,36446769
2020年04月,新竹市,41678856,54,0.0426,22474901,1897,0.0204,21028556,10626,0.0185,85182313
2020年04月,嘉義市,8685400,16,0.0089,16065398,1222,0.0146,12744315,8564,0.0112,37495113
2020年04月,澎湖縣,2541000,6,0.0026,6561970,461,0.006,3590403,2553,0.0032,12693373
2020年04月,金門縣,2129816,7,0.0022,3456551,496,0.0031,2547438,2237,0.0022,8133805
2020年04月,連江縣,0,0,0,1742267,181,0.0016,968169,750,0.0009,2710436
2020年04月,合計,978616335,1490,1,1100948396,81011,1,1135271786,622356,1,3214836517
2020年03月,新北市,92925360,145,0.0899,136042076,10274,0.1287,202616067,104666,0.174,431583503
2020年03月,台北市,306462440,447,0.2964,193936136,13391,0.1835,174799567,93877,0.1501,675198143
2020年03月,桃園市,112076170,164,0.1084,82824132,5010,0.0784,109310882,51700,0.0938,304211184
2020年03月,台中市,98615453,177,0.0954,132623656,9831,0.1255,162429135,90001,0.1395,393668244
2020年03月,台南市,53948632,75,0.0522,83800492,7228,0.0793,80786935,48069,0.0694,218536059
2020年03月,高雄市,137721729,179,0.1332,138133255,10162,0.1307,126644045,73696,0.1087,402499029
2020年03月,宜蘭縣,11596925,22,0.0112,21657903,1413,0.0205,26510865,16056,0.0228,59765693
2020年03月,新竹縣,15303760,23,0.0148,23229046,1754,0.022,25488298,12652,0.0219,64021104
2020年03月,苗栗縣,10011568,17,0.0097,18056250,1200,0.0171,24130311,15054,0.0207,52198129
2020年03月,彰化縣,63346518,27,0.0613,42986688,5214,0.0407,46116115,28772,0.0396,152449321
2020年03月,南投縣,7932320,20,0.0077,18966204,1461,0.0179,19419880,12536,0.0167,46318404
2020年03月,雲林縣,10648016,22,0.0103,25289286,2295,0.0239,27446391,20723,0.0236,63383693
2020年03月,嘉義縣,10935492,12,0.0106,11389202,1170,0.0108,17166928,12038,0.0147,39491622
2020年03月,屏東縣,16586008,34,0.016,34352723,3251,0.0325,31986599,21275,0.0275,82925330
2020年03月,台東縣,4320000,8,0.0042,12556569,804,0.0119,9895224,6946,0.0085,26771793
2020年03月,花蓮縣,16050903,26,0.0155,17169226,1139,0.0162,20601553,11618,0.0177,53821682
2020年03月,基隆市,7751920,19,0.0075,15129235,1160,0.0143,13517521,7723,0.0116,36398676
2020年03月,新竹市,43579360,54,0.0421,22244826,1891,0.021,21952215,11567,0.0188,87776401
2020年03月,嘉義市,9028000,16,0.0087,15072718,1224,0.0143,13998335,9606,0.012,38099053
2020年03月,澎湖縣,2966800,6,0.0029,6392112,463,0.006,5363217,4136,0.0046,14722129
2020年03月,金門縣,2270848,7,0.0022,3397528,498,0.0032,3661765,2780,0.0031,9330141
2020年03月,連江縣,0,0,0,1684848,184,0.0016,935686,645,0.0008,2620534
2020年03月,合計,1034078222,1500,1,1056934111,81017,1,1164777534,656136,1,3255789867
2020年02月,新北市,81121280,146,0.0896,139591588,10276,0.1309,188359172,92370,0.1627,409072040
2020年02月,台北市,275036380,449,0.3037,192595276,13404,0.1805,164758033,86658,0.1423,632389689
2020年02月,桃園市,99805304,165,0.1102,83268722,5005,0.0781,120508283,53801,0.1041,303582309
2020年02月,台中市,84367259,178,0.0932,136104872,9810,0.1276,158743673,83845,0.1371,379215804
2020年02月,台南市,44147449,75,0.0488,83074084,7239,0.0779,85389290,47065,0.0737,212610823
2020年02月,高雄市,117333874,180,0.1296,135573211,10183,0.1271,127968042,69894,0.1105,380875127
2020年02月,宜蘭縣,10482008,22,0.0116,22812623,1413,0.0214,24008398,13356,0.0207,57303029
2020年02月,新竹縣,14096940,24,0.0156,23762655,1748,0.0223,30385499,15117,0.0262,68245094
2020年02月,苗栗縣,8797264,17,0.0097,18301773,1200,0.0172,23543393,13581,0.0203,50642430
2020年02月,彰化縣,57341279,26,0.0633,44343895,5207,0.0416,51661777,32024,0.0446,153346951
2020年02月,南投縣,6854560,20,0.0076,20029791,1465,0.0188,23180543,14071,0.02,50064894
2020年02月,雲林縣,8874780,22,0.0098,25753947,2295,0.0241,24516913,16801,0.0212,59145640
2020年02月,嘉義縣,8677916,13,0.0096,11492089,1168,0.0108,16294480,10857,0.0141,36464485
2020年02月,屏東縣,13673875,34,0.0151,34884966,3241,0.0327,31865292,19454,0.0275,80424133
2020年02月,台東縣,3727800,8,0.0041,13131973,804,0.0123,10389625,8032,0.009,27249398
2020年02月,花蓮縣,13736267,26,0.0152,17709513,1138,0.0166,20178149,11282,0.0174,51623929
2020年02月,基隆市,6944780,19,0.0077,15132898,1159,0.0142,14207125,7541,0.0123,36284803
2020年02月,新竹市,37791599,54,0.0417,22602875,1892,0.0212,21637357,10581,0.0187,82031831
2020年02月,嘉義市,7777200,16,0.0086,15131794,1221,0.0142,12938904,8538,0.0112,35847898
2020年02月,澎湖縣,3095600,6,0.0034,6264185,466,0.0059,3652543,2552,0.0032,13012328
2020年02月,金門縣,1889888,7,0.0021,3437094,497,0.0032,2735804,2237,0.0024,8062786
2020年02月,連江縣,0,0,0,1753122,183,0.0016,1019935,754,0.0009,2773057
2020年02月,合計,905573302,1507,1,1066752946,81014,1,1157942230,620411,1,3130268478
2020年01月,新北市,86886949,145,0.0895,134762966,10254,0.1317,205519581,103754,0.1731,427169496
2020年01月,台北市,293403220,452,0.3022,189968221,13399,0.1856,180088456,93713,0.1517,663459897
2020年01月,桃園市,106519212,163,0.1097,81068144,5011,0.0792,111220580,51211,0.0937,298807936
2020年01月,台中市,90875691,177,0.0936,128371493,9784,0.1254,165312687,89739,0.1393,384559871
2020年01月,台南市,48295332,76,0.0497,78202542,7227,0.0764,82292476,47844,0.0693,208790350
2020年01月,高雄市,128188189,182,0.132,129869225,10171,0.1269,129804110,73654,0.1094,387861524
2020年01月,宜蘭縣,11528210,22,0.0119,21682805,1411,0.0212,26816675,16024,0.0226,60027690
2020年01月,新竹縣,15014400,24,0.0155,22524749,1747,0.022,25981551,12581,0.0219,63520700
2020年01月,苗栗縣,9420912,17,0.0097,17411384,1196,0.017,24438109,14973,0.0206,51270405
2020年01月,彰化縣,61085968,26,0.0629,41870255,5196,0.0409,47467810,28660,0.04,150424033
2020年01月,南投縣,7233780,20,0.0075,18910215,1463,0.0185,19877899,12460,0.0167,46021894
2020年01月,雲林縣,9722648,22,0.01,23454203,2295,0.0229,27596271,20629,0.0232,60773122
2020年01月,嘉義縣,9204788,13,0.0095,10713390,1165,0.0105,17527259,11910,0.0148,37445437
2020年01月,屏東縣,14662645,34,0.0151,32370544,3244,0.0316,32438068,21187,0.0273,79471257
2020年01月,台東縣,4000800,8,0.0041,12680918,801,0.0124,9597027,6923,0.0081,26278745
2020年01月,花蓮縣,15327213,26,0.0158,16863910,1136,0.0165,20907268,11549,0.0176,53098391
2020年01月,基隆市,7198780,18,0.0074,15215037,1165,0.0149,13836799,7685,0.0117,36250616
2020年01月,新竹市,37865127,54,0.039,21705401,1890,0.0212,22064175,11533,0.0186,81634703
2020年01月,嘉義市,8396600,16,0.0086,14431585,1218,0.0141,13989257,9596,0.0118,36817442
2020年01月,澎湖縣,3653000,6,0.0038,6343378,463,0.0062,5499781,4138,0.0046,15496159
2020年01月,金門縣,2288556,7,0.0024,3362619,496,0.0033,3752034,2769,0.0032,9403209
2020年01月,連江縣,0,0,0,1655730,183,0.0016,963796,648,0.0008,2619526
2020年01月,合計,970772020,1508,1,1023438714,80915,1,1186991669,653180,1,3181202403
2019年12月,新北市,93883100,147,0.0898,145910799,10250,0.1302,193613054,91867,0.1592,433406953
2019年12月,台北市,313215047,453,0.2997,207384774,13413,0.1851,174436281,86598,0.1434,695036102
2019年12月,桃園市,113290703,163,0.1084,87569491,4996,0.0781,123460920,53278,0.1015,324321114
2019年12月,台中市,99020314,180,0.0947,140842412,9789,0.1257,168373616,83306,0.1384,408236342
2019年12月,台南市,53710867,78,0.0514,86576097,7216,0.0773,92388336,46906,0.0759,232675300
2019年12月,高雄市,138474479,182,0.1325,144600163,10158,0.129,138455839,69793,0.1138,421530481
2019年12月,宜蘭縣,12155595,22,0.0116,23114963,1414,0.0206,23850358,13209,0.0196,59120916
2019年12月,新竹縣,16094980,23,0.0154,24524444,1738,0.0219,31880708,15041,0.0262,72500132
2019年12月,苗栗縣,10207252,17,0.0098,19140996,1200,0.0171,24293446,13494,0.02,53641694
2019年12月,彰化縣,62938570,26,0.0602,45837943,5187,0.0409,55616839,31901,0.0457,164393352
2019年12月,南投縣,8353049,21,0.008,20414404,1466,0.0182,23801506,13962,0.0196,52568959
2019年12月,雲林縣,10392564,22,0.0099,26420942,2297,0.0236,26079432,16673,0.0214,62892938
2019年12月,嘉義縣,10509180,13,0.0101,11770707,1167,0.0105,17295010,10735,0.0142,39574897
2019年12月,屏東縣,16195660,34,0.0155,35632698,3237,0.0318,33317376,19355,0.0274,85145734
